Institution;Project_Name;Station;Location;Country;Site_Name;Site_ID;Site_Code;Latitude;Longitude;Easting;Northing;Projection;Datum;Transect;Transect_Direction;Transect_Length;Depth;Quad;Habitat;Water_Quality;Image_Date;Image_Time;Photographer;Camera;Lens;Analysis_Date;Analysis_Tech;File_Name;Image_Name;Total_Points;Point_Number;Class_ID;ID_Name;ID_Code;Sub-category;Major_Category;Notes;X;Y
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;4;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.JPG;50;27;;Shadow;;S;tape, wand, shadow;;3679;390
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;4;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.JPG;50;28;;Crustosa rosada;;CRpink;Algae;;559;964
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;4;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.JPG;50;29;;Indeterminado;;INDET;Algae;;3594;2589
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;4;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.JPG;50;30;;Indeterminado;;INDET;Algae;;2681;2402
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;4;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.JPG;50;31;;Shadow;;S;tape, wand, shadow;;629;1956
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;4;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.JPG;50;32;;Crustosa café;;CRbrown;Algae;;3286;1971
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;4;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.JPG;50;33;;Crustosa rosada;;CRpink;Algae;;554;469
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;4;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.JPG;50;34;;Codium cerebriforme;;COD;Algae;;506;1060
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;4;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.JPG;50;35;;Crustosa rosada;;CRpink;Algae;;2567;386
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;4;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.JPG;50;36;;Vermetidos;;VER;Invertebrates;CRpink;1207;1841
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;4;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.JPG;50;37;;Roca;;RO;sand, pavimment, rubble;;2446;2045
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;4;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.JPG;50;38;;Crustosa rosada;;CRpink;Algae;;1564;842
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;4;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.JPG;50;39;;Indeterminado;;INDET;Algae;;79;773
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;4;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.JPG;50;40;;Conchas;;CON;sand, pavimment, rubble;;1015;2413
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;4;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.JPG;50;41;;Shadow;;S;tape, wand, shadow;;281;2899
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;4;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.JPG;50;42;;Indeterminado;;INDET;Algae;;3132;2983
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;4;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.JPG;50;43;;Shadow;;S;tape, wand, shadow;;1208;2656
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;4;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.JPG;50;44;;Shadow;;S;tape, wand, shadow;;658;2252
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;4;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.JPG;50;45;;Crustosa rosada;;CRpink;Algae;;1495;1548
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;4;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.JPG;50;46;;Shadow;;S;tape, wand, shadow;;140;329
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;4;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.JPG;50;47;;Indeterminado;;INDET;Algae;;3530;1694
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;4;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.JPG;50;48;;Roca;;RO;sand, pavimment, rubble;;2601;1267
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;4;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.JPG;50;49;;Cladophora/Chaetomorpha;;Filgreen;Algae;;924;2020
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;4;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1522.JPG;50;50;;Indeterminado;;INDET;Algae;;488;693
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;1;;Indeterminado;;INDET;Algae;;3258;1347
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;2;;Crustosa rosada;;CRpink;Algae;BLEACH;3332;609
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;3;;Crustosa rosada;;CRpink;Algae;;1074;483
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;4;;Colpomenia sinuosa;;COLP;Algae;;3210;2515
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;5;;Crustosa rosada;;CRpink;Algae;;703;2012
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;6;;Roca;;RO;sand, pavimment, rubble;;938;811
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;7;;Crustosa rosada;;CRpink;Algae;BLEACH;1353;852
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;8;;Roca;;RO;sand, pavimment, rubble;;1390;1361
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;9;;Roca;;RO;sand, pavimment, rubble;;40;521
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;10;;Indeterminado;;INDET;Algae;;2153;318
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;11;;Roca;;RO;sand, pavimment, rubble;;532;2563
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;12;;Shadow;;S;tape, wand, shadow;;3197;2838
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;13;;Distromium skottsbergii;;DIST;Algae;SEDf;1525;1120
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;14;;Colpomenia sinuosa;;COLP;Algae;;3115;1332
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;15;;Roca;;RO;sand, pavimment, rubble;;964;754
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;16;;Crustosa rosada;;CRpink;Algae;;56;2488
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;17;;Shadow;;S;tape, wand, shadow;;3574;107
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;18;;Crustosa rosada;;CRpink;Algae;BLEACH;2153;466
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;19;;Colpomenia sinuosa;;COLP;Algae;;2858;2295
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;20;;Colpomenia sinuosa;;COLP;Algae;;3210;2147
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;21;;Indeterminado;;INDET;Algae;;228;1608
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;22;;Crustosa rosada;;CRpink;Algae;;1147;208
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;23;;Crustosa rosada;;CRpink;Algae;;569;1314
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;24;;Crustosa café;;CRbrown;Algae;;335;193
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;25;;Crustosa rosada;;CRpink;Algae;;1791;2085
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;26;;Crustosa rosada;;CRpink;Algae;;1729;2289
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;27;;Colpomenia sinuosa;;COLP;Algae;;2283;1874
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;28;;Shadow;;S;tape, wand, shadow;;3622;1067
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;29;;Crustosa rosada;;CRpink;Algae;;1003;577
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;30;;Shadow;;S;tape, wand, shadow;;3453;1252
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;31;;Crustosa rosada;;CRpink;Algae;;2169;1437
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;32;;Roca;;RO;sand, pavimment, rubble;;165;618
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;33;;Roca;;RO;sand, pavimment, rubble;;58;1064
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;34;;Indeterminado;;INDET;Algae;;1591;455
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;35;;Shadow;;S;tape, wand, shadow;;3365;2862
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;36;;Crustosa rosada;;CRpink;Algae;BLEACH;2036;1499
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;37;;Roca;;RO;sand, pavimment, rubble;;471;2615
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;38;;Crustosa rosada;;CRpink;Algae;BLEACH;2173;1358
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;39;;Vermetidos;;VER;Invertebrates;;2870;2550
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;40;;Shadow;;S;tape, wand, shadow;;2280;1031
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;41;;Vermetidos;;VER;Invertebrates;;1330;2037
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;42;;Crustosa rosada;;CRpink;Algae;;1984;2506
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;43;;Colpomenia sinuosa;;COLP;Algae;;3018;2377
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;44;;Crustosa rosada;;CRpink;Algae;;1262;1056
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;45;;Indeterminado;;INDET;Algae;;2606;416
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;46;;Crustosa rosada;;CRpink;Algae;BLEACH;2496;1401
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;47;;Crustosa café;;CRbrown;Algae;;3387;1948
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;48;;Roca;;RO;sand, pavimment, rubble;;2382;2586
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;49;;Shadow;;S;tape, wand, shadow;;1684;1210
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;5;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1523.JPG;50;50;;Crustosa café;;CRbrown;Algae;;3334;1877
